10,3,3,3,3,3,3,3,3,3,3,11,11,8,8,2,11,10,3,6,6,6,11,3,3,3,6,3,3,6,3,3,3,11,10,3,3,3,3,3,3,3,3,11,3,3,6,6,10,3,3,3,3,11,11,6,11,11,11,6,11,11,9,3,3,3,3,3,6,11,11,3,6,6,3,9,11,11,3,3,3,3,11,10,9,11,11,3,3,3,6,6,10,3,4,6,6,3,3,3,3,3,3,3,6,3,3,6,9,3,3,6,6,11,9,3,3,3,3,3,3,3,6,3,3,3,3,6,9,8,3,3,3,2,11,6,3,3,6,11,6,11,11,10,10,3,3,6,3,6,3,3,3,10,5,6,11,11,9,6,3,3,3,3,8,9,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,6,11,6,11,11,10,3,3,3,3,11,11
10,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,6,3,3,3,3,3,2,11,11,11,2,11,10,3,3,3,3,6,3,3,3,3,3,11,11,3,3,3,3,3,3,3,6,9,6,3,3,8,5,11,11,11,11,2,10,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,6,11,11,11,2,11,3,3,6,6,6,3,8,2,11,11,11,8,2,11,11,9,6,11,11,2,11,2,11,11,10,5,11,2,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,6,9,10,5,11,11,11,11,10,5,11,11,3,10,3,3,10,10,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,11,11,3,3,3,3,3,3,3,3,3,6,11
10,3,3,3,3,3,8,11,11,11,5,6,11,10,3,3,3,3,3,3,3,3,8,5,11,10,3,3,3,3,3,11,11,8,2,11,2,3,4,6,3,2,11,10,5,3,3,6,3,6,3,3,3,3,6,3,3,3,3,6,3,3,6,11,6,11,2,10,5,11,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,10,11,5,6,3,3,3,3,6,6,11,11,10,9,8,2,11,5,3,3,3,6,3,3,6,6,6,3,2,3,3,3,3,3,6,11,11,2,11,8,2,11,8,11,11,8,8,11,11,2,11,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,9,8,2,11,10,11,11,6,3,3,3,9,6,3,3,3,3
10,3,6,6,6,11,8,11,2,11,9,8,2,11,6,10,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,2,11,11,11,11,3,3,3,3,9,11,11,11,8,9,10,8,3,3,3,3,3,6,11,11,8,2,11,8,2,11,11,10,2,11,11,9,8,11,11,6,11,11,10,11,2,10,8,5,11,5,11,6,11,6,3,3,2,11,2,11,2,11,11,9,11,6,3,3,3,3,3,3,11,11,11,5,11,2,11,6,3,3,6,6,11,11,10,11,11,8,5,11,5,11,6,11,11,11,3,3,3,3,3,6,3,3,3,3,3,3,3,3,11,2,11,11,10,8,9,6,3,6,3,8,9,11,3,3,3,3,3,3,3,6,6,11,2,6,6,10,3,3,3,3,4,4,6,3,3,3,3,3,3
10,3,3,3,3,3,6,10,3,3,3,6,3,3,3,6,3,6,6,10,11,10,3,3,3,3,3,3,9,11,6,3,2,11,11,2,11,10,9,3,3,3,3,6,6,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,10,3,3,3,3,8,2,11,9,11,2,6,8,9,11,10,5,11,2,11,11,11,3,3,3,3,11,8,2,11,5,11,9,6,6,3,6,3,3,3,3,3,3,6,10,3,2,11,11,10,9,3,6,11,11,11,2,11,2,11,8,5,6,3,3,3,3,6,6,10,5,11,8,9,3,3,3,3,3,11,9,11,11,6,3,3,3,3,3,9,3,9,3,3,3,10,10,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,11,11,11,11,8,11,11,11,2,11,5,3,3,3,3,8,2,11,11,5,6,5
10,10,9,11,2,11,11,11,2,6,11,11,2,3,3,3,3,6,11,6,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,3,3,6,3,3,2,11,3,6,11,8,2,11,10,9,11,11,2,11,10,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,10,3,3,3,3,3,3,3,9,11,3,3,3,3,3,3,6,3,3,11,11,11,10,6,6,3,3,3,6,3,3,3,6,6,6,6,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,3,6,11,2,11,10,5,3,3,9,6,3,3,2,11,10,3,3,11,11,10,3,3,6,6,3,3,3,3,3,3,3,3,6,3,6,3,3,3,3,6,3,9,6,11,8,2,11,11,11,3,3,3,6,6,8,5,6,11,11,10,3,4
10,11,11,3,3,6,11,11,2,11,10,11,8,2,10,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,10,9,6,3,3,3,3,3,3,9,8,2,11,8,8,3,3,10,6,3,6,6,11,11,11,10,5,6,3,3,3,3,3,3,3,3,3,3,3,3,3,2,11,10,3,3,3,6,11,3,3,3,3,3,3,3,6,3,3,3,11,2,11,5,11,10,3,6,3,8,2,11,6,3,11,11,11,11,11,2,11,11,8,3,3,3,3,3,3,3,3,9,8,5,11,10,5,11,10,3,3,6,3,6,3,6,3,6,3,3,3,3,3,8,2,11,3,3,3,3,2,11,9,11,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,3,6,6,3,3,3,8,2,11,6,3,3,9
11,8,2,11,11,6,3,8,2,11,5,11,11,5,11,5,3,3,6,6,3,3,3,3,3,3,3,6,6,3,3,6,10,8,2,11,9,3,6,11,11,3,3,3,8,2,6,9,11,10,9,11,11,2,11,3,3,3,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,3,3,3,6,11,11,11,10,5,3,6,11,11,8,2,11,11,11,6,10,9,3,3,3,3,3,3,6,3,3,3,6,3,3,3,11,9,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,2,11,10,10,5,11,8,8,3,3,3,3,3,2,11,11,9,6,3,2,11,2,11,8,2,11,5,11,10,10,9,6,6,3,3,3,6,3,3,3,6,6,6,11,10,3,3,3,6,3,3,11,11,11,2,10,3,3
11,2,11,6,3,3,3,3,3,3,6,6,6,11,11,6,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,8,2,10,3,3,6,10,3,6,6,6,3,3,6,3,6,9,8,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,3,3,3,3,3,3,3,3,3,3,3,11,6,3,3,3,6,3,3,3,6,3,3,6,6,11,11,11,11,2,11,10,9,6,11,11,11,6,3,6,10,5,6,11,11,10,3,3,6,3,3,3,3,3,3,3,6,6,3,6,11,10,3,3,3,3,3,6,11,3,3,6,11,11,11,5,11,6,11,11,11,3,3,6,11,8,11,11,10,8,2,11,10,11,2,11,6,6,3,3,3,3,3,3,3,6,3,6,11,11,11,11,11,10,10,10,5,6,3,3
11,10,5,6,6,3,3,3,3,3,9,11,11,11,10,5,11,11,6,3,3,3,3,3,3,6,11,9,6,3,8,11,10,5,6,3,3,3,3,3,3,3,6,11,6,3,3,3,3,2,11,3,3,2,11,6,11,11,10,3,3,3,6,11,9,11,10,3,11,10,10,5,11,8,3,3,3,2,11,8,8,2,11,9,8,2,11,11,10,11,11,11,3,3,3,3,3,3,8,2,11,6,3,3,6,10,5,6,11,11,11,9,11,8,2,11,3,3,3,3,3,3,3,9,6,10,9,6,11,11,11,11,11,6,11,11,6,6,11,10,11,11,11,10,10,2,11,8,3,3,3,3,6,8,11,11,11,10,10,3,3,3,3,3,6,11,10,2,11,2,11,11,6,3,6,3,3,3,3,3,6,3,6,3,3,6,6,8,2,3,3,3,3,11,10,9,8,3,3,3
11,9,11,8,2,11,2,11,9,8,10,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,10,5,11,3,3,3,3,3,6,3,3,9,8,11,11,11,8,2,11,2,6,11,3,3,3,6,11,11,11,11,8,2,11,11,5,3,3,3,4,3,3,6,6,3,6,11,2,10,9,8,2,11,11,5,6,3,3,3,6,11,11,9,11,9,11,2,11,11,11,11,3,3,3,3,3,3,3,3,3,6,11,11,2,11,2,11,2,3,3,3,3,3,3,3,3,6,3,4,6,3,3,3,3,3,3,3,6,10,3,3,3,3,9,6,6,11,8,11,8,8,2,11,5,6,11,2,11,10,11,11,5,3,3,3,9,11,11,3,3,3,3,6,11,11,11,3,6,6,10,8,11,10,10,3,3,3,3,3,3,3,3,3,6,3,3,2,11,11
11,11,11,10,3,3,3,3,3,11,9,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,6,3,6,3,3,3,6,11,2,11,9,6,3,3,6,6,3,3,3,3,6,8,5,11,11,8,3,3,3,6,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,11,11,10,11,2,11,8,10,5,11,11,11,2,11,11,8,2,11,5,11,11,9,10,5,11,2,11,2,11,11,10,5,11,10,9,11,2,11,10,8,9,3,3,3,3,3,3,3,3,11,10,3,3,3,6,3,6,11,11,11,11,8,3,3,3,8,2,11,8,5,3,3,3,3,3,3,3,6,3,3,3,6,3,3,3,3,6,8,11,2,11,11,6,6,11,8,2
11,3,3,8,5,11,10,3,6,3,6,3,3,3,3,3,6,8,2,11,6,3,6,10,6,6,3,3,3,3,3,3,3,3,3,3,3,6,6,3,6,6,6,11,11,6,3,3,3,3,3,8,2,11,11,11,10,9,6,3,3,6,11,6,11,5,11,3,3,3,6,3,3,3,6,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,6,3,3,3,3,3,3,3,6,3,3,3,6,3,3,6,3,3,3,3,3,3,6,11,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,9,11,11,10,9,3,6,3,3,3,3,3,6,3,6,6,6,3,3,3,3,3,3,6,3,6,3,4,9,11,5,3,6,6,11,11,11,11,2,11,3,6,3
11,3,3,3,6,3,6,3,3,3,3,6,3,3,3,3,6,3,3,3,3,3,2,11,10,5,11,2,11,10,9,6,11,10,11,10,9,11,6,3,3,3,3,3,3,3,6,6,11,11,2,11,11,11,3,3,3,3,3,6,6,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,6,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,8,2,11,2,11,11,11,11,11,11,10,10,3,6,3,3,3,6,10,2,11,10,3,6,8,5,11,8,2,11,11,11,11,11,10,6,3,6,11,2,11,9,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,6,6,6,6,6,3,3,3,6,3,3,3,3,3,3,3,8,2,11,10,3,3,3,3
11,3,3,3,3,3,3,3,9,8,5,11,2,11,5,11,6,3,3,3,3,3,3,6,3,3,6,11,10,10,5,11,10,11,10,9,6,3,3,3,3,3,3,3,2,11,8,2,11,9,11,2,11,10,5,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,6,3,3,3,3,6,11,11,6,3,3,3,3,3,3,8,11,9,11,11,11,2,11,8,2,10,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3,3,3,3,3,3,3,9,8,3,3,3,2,11,3,3,3,3,11,10,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,10,9,8,11,11,11,5,6,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,11,8,2,11,11,11,10,5,6
11,10,9,11,8,9,11,11,10,6,11,11,9,3,3,3,3,3,3,3,3,3,3,6,11,5,11,11,10,10,5,6,3,3,3,3,3,3,3,6,5,6,3,3,6,11,3,6,3,3,3,6,3,3,3,3,3,3,3,11,11,11,10,3,3,3,3,3,3,3,3,3,6,8,2,11,11,8,11,11,10,5,3,3,3,3,3,3,3,3,6,11,11,11,9,3,3,6,11,5,6,6,11,10,11,10,9,11,10,11,11,9,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,6,11,3,6,6,11,5,11,10,3,3,6,11,3,9,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,3,6,3,9,11,8,2,3,9,3,6,3,3,3,3,3,4,4,6,3,3,3,3,3,3,3,3,3,3,6,11,11,2,11,11,10,10,6,3,6
11,11,3,3,3,3,6,9,11,10,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,10,9,8,5,11,10,9,10,5,6,11,11,6,3,6,9,11,11,11,11,8,2,11,10,2,11,9,11,6,3,6,3,3,6,3,6,6,11,3,11,11,9,3,3,3,3,8,2,11,10,9,11,9,8,9,8,3,4,9,10,9,6,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,11,10,11,6,9,11,11,3,3,3,3,3,6,11,6,10,5,11,11,8,2,11,8,11,2,11,2,11,10,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,2,11,9,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,11,6,3,6,3
11,9,8,2,11,11,11,10,6,11,6,11,11,8,2,11,10,3,3,3,3,6,3,3,3,3,3,3,3,6,10,3,3,8,2,11,10,5,11,11,3,3,6,3,3,3,3,6,3,3,3,6,3,3,3,3,11,8,9,8,5,6,10,8,9,8,9,11,3,6,11,11,8,11,6,11,9,6,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,6,10,9,11,10,6,11,11,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,6,8,2,11,11,11,10,5,3,3,3,3,6,3,3,3,3,6,3,11,11,11,11,2,11,8,10,5,11,10,5,3,3,3,3,6,6,3,3,11,11,11,11,2,11,2,11,9,3,3,3,3,6,3,3,3,10,9,11,10,10
11,2,11,11,6,3,3,4,6,6,3,3,3,3,3,9,3,6,11,11,11,8,2,11,10,5,3,3,3,11,3,6,11,2,11,11,10,3,3,3,3,3,3,3,3,3,3,3,9,3,6,3,3,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,10,3,3,8,2,11,11,10,3,3,3,3,3,3,3,3,3,6,11,5,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,10,5,6,3,6,6,6,3,3,3,6,11,2,6,6,6,6,3,3,11,2,10,9,6,3,3,3,6,3,3,3,3,3,3,3,3,3,6,11,10,11,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,11,11,11,11,2,11,2,11,8,3,6,3,3,3,3,3
11,11,11,9,6,11,11,2,11,10,5,3,3,3,3,3,3,3,3,3,3,6,11,8,2,11,11,2,11,10,6,3,3,6,3,3,3,6,5,11,2,11,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,8,11,11,9,3,3,3,3,3,3,3,6,3,6,10,9,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,8,11,6,8,11,3,3,3,3,3,3,3,9,3,3,2,11,11,11,2,11,3,9,11,10,9,11,6,8,2,11,6,6,6,10,3,3,3,3,3,3,3,3,3,6,9,11,11,11,11,11,11,11,11,6,8,8,2,11,11,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,11,10,11,3,3,6,10,5,3,3,11,3,2,11,10,3,3,6,3,3,3
11,11,3,3,3,3,8,5,6,3,3,3,3,6,11,11,3,3,3,6,6,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,11,11,11,10,3,3,3,3,6,11,8,5,11,2,11,11,11,11,6,11,3,3,3,3,11,11,11,10,3,8,9,3,3,3,3,6,3,3,6,3,3,3,3,6,11,2,11,10,2,11,11,6,11,10,3,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,4,4,6,3,6,3,6,9,11,9,3,3,3,8,8,2,11,6,11,11,6,3,3,3,6,6,3,3,3,3,3,3,3,6,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3
11,11,11,11,8,3,3,3,3,3,3,3,3,6,3,3,9,6,11,10,5,11,2,11,9,3,3,3,3,11,3,3,3,3,3,11,11,2,11,2,11,10,5,11,10,3,3,3,3,3,3,3,3,2,10,8,9,8,2,11,11,8,3,3,3,3,3,3,11,11,6,9,3,3,3,3,3,3,6,3,6,11,11,11,11,11,2,10,6,11,3,3,3,3,3,3,3,3,3,3,3,6,11,11,6,3,3,3,8,9,3,3,6,3,3,3,3,11,3,6,6,11,6,6,6,3,3,3,3,3,6,11,8,2,11,3,3,3,3,3,3,3,3,6,3,3,6,3,3,6,11,11,8,2,6,9,6,3,3,3,3,3,6,3,6,6,6,11,11,9,3,3,3,3,3,3,3,3,3,11,3,3,3,3,6,10,3,3,3,3,3,3,6,3,3,3,3,3,3,3
11,10,10,5,11,5,11,10,3,3,3,3,3,3,3,3,3,3,11,11,6,6,6,3,3,3,6,11,10,3,3,3,3,3,3,3,8,2,11,11,8,2,10,5,3,3,3,6,3,11,2,11,11,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,10,5,11,11,2,11,8,2,11,10,9,6,3,3,3,6,8,2,11,11,11,11,3,8,2,11,5,11,11,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,2,11,2,11,11,11,10,3,3,3,3,6,6,3,3,4,6,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,6,11,11,11,2,11,6,3,3,3,3,3,11,9,8,11,6,11,8,2,11,2,11,2,11,11,3,6,6,11,6,11,11,9,11,11,11,10,11,10,11,10,3,3
11,8,3,3,3,3,3,3,3,3,8,9,3,3,3,6,3,3,3,6,3,3,3,6,3,6,3,3,3,3,3,3,3,6,6,6,3,3,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,6,3,3,11,11,10,3,6,6,11,11,8,11,5,11,10,10,11,8,9,11,11,8,2,11,3,3,3,6,11,3,3,3,6,3,3,3,6,6,10,8,8,11,8,11,5,11,10,5,11,11,11,5,11,11,11,10,3,3,3,3,3,3,8,2,11,11,11,6,3,6,11,10,3,3,3,3,3,3,3,3,3,2,11,11,11,11,11,2,11,10,3,3,3,6,6,6,6,3,3,3,3,3,3,3,8,2,11,3,3,3,3,3,3,2,11,5,11,9,6,8,8,10,10,3,9,11,11,3,3,6,3,8,2,11,10,10,3,3,6,3,3,3,6,3,8
11,11,10,3,3,6,10,11,10,11,10,10,5,3,3,3,3,3,3,3,3,6,3,9,3,3,3,6,11,2,11,11,11,11,10,9,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,6,6,3,6,3,3,6,11,3,3,3,3,3,3,6,11,11,8,3,3,3,11,10,5,11,9,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,9,11,10,3,3,3,3,3,3,3,9,11,11,11,11,11,6,11,11,10,5,11,6,3,6,6,3,6,11,3,3,3,3,9,3,3,3,3,3,3,3,3,6,6,3,3,3,6,3,3,11,11,2,11,11,6,6,6,6,6,3,6,10,10,3,3,3,3,3,3,9,10,3,3,6,3,3,3,4,4,6,11,3,3,3,3,6,3,3,2,11,5,3,3
11,5,6,6,10,3,3,3,3,8,11,11,5,11,2,11,11,3,9,8,2,11,3,3,3,3,3,3,3,3,3,9,8,2,11,3,3,3,6,11,2,6,3,3,3,3,8,2,10,3,10,3,6,11,11,11,6,3,3,6,3,3,3,2,11,10,8,8,2,11,11,8,11,6,10,11,3,3,3,3,3,3,3,3,11,11,10,3,3,2,11,2,11,11,8,2,11,10,6,10,9,11,11,6,10,3,6,9,11,11,10,9,3,6,11,11,3,3,3,6,3,6,11,10,3,6,6,3,3,3,3,10,8,2,11,9,11,11,10,3,8,5,6,11,11,10,10,2,11,11,11,8,3,3,6,3,3,3,3,3,11,11,11,3,3,6,3,3,3,3,6,11,11,10,5,3,3,3,3,3,3,3,3,11,10,3,3,6,3,6,3,3,3,3,6,6,3,6,6,10
11,11,8,2,3,3,3,3,3,6,9,3,3,6,11,2,11,10,3,3,3,3,6,11,11,10,3,3,3,3,3,6,9,11,3,3,6,3,3,3,3,3,3,6,8,8,11,2,6,6,10,9,6,10,9,11,10,3,3,3,3,3,3,3,3,3,6,3,3,9,6,6,9,6,6,3,6,6,3,3,6,10,5,11,2,11,8,9,6,3,3,9,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,2,11,11,11,11,11,10,8,5,11,6,3,3,3,3,3,3,3,3,3,3,6,10,11,10,5,11,10,9,3,3,3,6,10,9,6,3,8,2,11,10,3,3,3,3,3,3,6,11,11,8,3,3,3,3,3,3,3,3,3,3,3,11,11,11,8,2,3,3,3,3,3,3,3,3,3,3,3,6,10,9,3,3,3,3,3,3,3,3,3,6,3,3
11,10,3,3,3,3,3,6,6,6,11,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,6,11,11,10,11,5,11,11,11,8,2,11,8,5,11,10,11,6,10,11,10,5,6,3,6,3,3,3,3,6,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,6,11,11,11,10,3,3,3,3,3,6,11,10,5,11,11,6,3,3,3,6,3,3,3,3,3,9,6,3,8,2,6,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,3,3,6,6,6,6,8,9,6,3,3,3,6,6,10,3,3,3,3,6,11,11,11,3,3,3,3,3,6,6,3,3,3,6,3,3,3,3,6,6,3,3,6,3,3,3,6
11,11,10,9,11,10,9,6,3,6,3,3,3,3,3,6,3,3,6,6,3,3,3,3,3,6,10,5,11,10,5,11,3,3,6,3,6,11,8,2,11,11,8,2,11,11,11,8,2,6,6,3,6,6,3,9,10,8,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,6,11,5,3,3,3,6,10,3,3,3,8,2,11,10,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,10,5,11,8,3,3,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,8,2,11,11,2,11,11,10,5,11,8,2,11,3,3,3,3,6,3,3,6,3,3,3,6,11,11,10,10,5,3,9,8,10,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,6,6,3,11,10,9,6,11,6,3,3,3,6,11,11,3
11,2,11,5,11,11,3,3,3,3,3,3,3,3,3,3,6,11,10,9,11,6,3,3,3,8,2,11,10,3,3,6,3,6,10,11,11,3,3,3,3,6,11,11,11,8,2,11,11,9,11,6,10,6,3,2,11,11,11,11,11,9,11,8,11,2,11,9,11,2,11,6,3,6,6,11,11,2,11,8,2,10,6,3,2,11,11,11,6,3,3,3,3,3,3,3,9,11,2,11,8,11,2,11,11,11,9,11,11,10,3,3,3,3,3,3,6,11,6,3,3,3,3,6,3,3,3,3,3,6,3,6,11,9,3,3,3,3,3,3,3,3,3,3,6,6,11,10,9,11,11,10,10,2,10,8,2,11,6,6,6,3,6,6,3,3,6,6,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,11,3,3,3,3,10,3,3,3,3,8,3,3
11,3,3,3,3,3,3,6,6,11,11,11,10,5,11,9,3,3,3,6,3,3,6,3,3,3,6,3,3,11,2,11,11,2,11,11,11,5,11,8,3,3,3,3,3,3,6,3,3,3,3,6,5,11,6,6,10,9,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,3,3,3,9,6,9,8,11,3,3,6,3,3,10,8,2,11,6,11,8,9,3,9,6,11,2,11,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,3,3,3,3,3,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,6,3,3,3,3,6,10,5,6,3,3,6,8,8,2,11,10,2,11,9,11,9,8,2,11,11,5,11,10,10,9,11,10,5,6,6,3,3,3,6,3,6,11,10,8,8,3,3
11,8,11,2,10,5,3,3,3,6,3,3,8,10,10,3,3,3,3,3,3,3,3,3,11,2,11,11,11,10,11,2,11,11,6,10,3,11,3,6,6,3,6,6,6,6,6,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,6,6,6,11,8,11,9,10,3,3,3,3,6,3,6,3,3,3,3,11,11,8,11,11,8,2,11,3,3,6,6,11,3,3,3,3,3,3,6,10,3,3,3,6,8,11,3,3,11,11,3,3,3,3,6,3,3,3,8,2,11,2,11,2,11,3,6,3,3,6,6,3,3,3,3,3,3,6,3,3,6,6,3,3,3,6,3,3,3,6,11,2,11,10,6,3,3,3,3,11,2,11,11,9,11,11,2,3,6,3,3,3,3,3,6,6,5,3,3,3,3,3,6,5,3,6
11,9,3,3,3,6,3,3,6,3,3,6,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,6,3,10,5,3,3,3,3,3,3,2,3,11,5,11,6,3,11,9,3,6,3,3,3,3,6,6,11,2,11,11,10,10,10,5,6,10,3,3,3,6,11,6,6,6,3,6,6,11,8,2,11,11,5,11,11,11,3,6,3,3,3,3,11,11,8,2,11,6,11,3,3,6,11,6,6,3,3,6,10,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,11,10,3,3,3,3,3,3,3,3,3,3,6,6,6,3,11,10,5,6,11,3,6,3,3,3,3,3,6,6,6,3,3,3,3,3,6,6,6,6,3,3,3,3,11,6,11,5,11,3,3,3,3,3,3,3,3,3,4,6,3,3
11,9,8,3,3,3,3,3,3,3,3,3,3,3,3,8,11,3,3,3,3,11,11,9,3,3,3,3,3,3,3,8,8,2,11,10,10,10,5,3,3,3,3,3,6,3,3,6,3,6,3,6,3,6,10,9,11,2,11,10,3,3,3,6,5,11,11,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,4,6,11,10,3,3,3,3,3,6,3,3,3,3,3,6,11,10,10,3,3,3,6,11,11,2,11,11,11,3,3,3,6,11,6,6,11,8,11,11,11,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,8,2,11,10,9,3,3,6,3,3,3,2,11,2,11,11,10,5,11,10,9,11,11,6,3,3,3,6,3,9,6,3,6,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,6,3,3,9
11,2,11,2,11,11,2,11,2,11,2,11,10,8,8,5,11,11,5,11,9,11,11,10,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,11,9,3,8,3,3,3,6,3,3,3,3,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,6,3,3,3,3,3,3,3,3,9,3,3,6,3,3,3,3,6,6,11,8,3,3,3,3,3,3,3,3,3,3,3,3,6,3,11,9,6,11,10,10,5,11,11,10,11,11,6,3,3,3,3,8,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,2,11,11,11,2,11,10,11,2,11,11,11,8,2,11,10,8,3,2,11,9,6,3,3,3,6,3,6,3,3,3,3,3,3,3
